Date_Time,Indoor_Temp[C],Indoor_RH[%],Room_ID,Building_ID
2018-04-23 15:10,25.60,62.90,1,1
2018-04-23 15:15,8.53,20.98,1,1
2018-04-23 15:20,25.60,63.00,1,1
2018-04-23 15:25,8.55,20.88,1,1
2018-04-23 15:30,25.70,62.30,1,1
2018-04-23 15:35,8.57,20.63,1,1
2018-04-23 15:40,25.70,61.50,1,1
2018-04-23 15:45,8.57,20.55,1,1
2018-04-23 15:50,25.70,61.80,1,1
2018-04-23 15:55,8.57,20.65,1,1
2018-04-23 16:00,25.70,62.10,1,1
2018-04-23 16:05,8.55,20.50,1,1
2018-04-23 16:10,25.60,60.90,1,1
2018-04-23 16:15,8.53,20.25,1,1
2018-04-23 16:20,25.60,60.60,1,1
2018-04-23 16:25,8.53,20.23,1,1
2018-04-23 16:30,25.60,60.80,1,1
2018-04-23 16:35,8.55,20.28,1,1
2018-04-23 16:40,25.70,60.90,1,1
2018-04-23 16:45,8.57,20.27,1,1
2018-04-23 16:50,25.70,60.70,1,1
2018-04-23 16:55,8.57,20.10,1,1
2018-04-23 17:00,25.70,59.90,1,1
2018-04-23 17:05,8.57,19.92,1,1
2018-04-23 17:10,25.70,59.60,1,1
2018-04-23 17:15,8.55,19.82,1,1
2018-04-23 17:20,25.60,59.30,1,1
2018-04-23 17:25,8.53,19.75,1,1
2018-04-23 17:30,25.60,59.20,1,1
2018-04-23 17:35,8.53,19.68,1,1
2018-04-23 17:40,25.60,58.90,1,1
2018-04-23 17:45,8.52,19.58,1,1
2018-04-23 17:50,25.50,58.60,1,1
2018-04-23 17:55,8.50,19.65,1,1
2018-04-23 18:00,25.50,59.30,1,1
2018-04-23 18:05,8.48,19.75,1,1
2018-04-23 18:10,25.40,59.20,1,1
2018-04-23 18:15,8.47,19.68,1,1
2018-04-23 18:20,25.40,58.90,1,1
2018-04-23 18:25,8.47,19.63,1,1
2018-04-23 18:30,25.40,58.90,1,1
2018-04-23 18:35,8.45,19.67,1,1
2018-04-23 18:40,25.30,59.10,1,1
2018-04-23 18:45,8.42,19.60,1,1
2018-04-23 18:50,25.20,58.50,1,1
2018-04-23 18:55,8.38,19.68,1,1
2018-04-23 19:00,25.10,59.60,1,1
2018-04-23 19:05,8.37,19.70,1,1
2018-04-23 19:10,25.10,58.60,1,1
2018-04-23 19:15,8.37,19.68,1,1
2018-04-23 19:20,25.10,59.50,1,1
2018-04-23 19:25,8.37,19.72,1,1
2018-04-23 19:30,25.10,58.80,1,1
2018-04-23 19:35,8.37,19.75,1,1
2018-04-23 19:40,25.10,59.70,1,1
2018-04-23 19:45,8.37,19.85,1,1
2018-04-23 19:50,25.10,59.40,1,1
2018-04-23 19:55,8.37,19.83,1,1
2018-04-23 20:00,25.10,59.60,1,1
2018-04-23 20:05,8.37,19.87,1,1
2018-04-23 20:10,25.10,59.60,1,1
2018-04-23 20:15,8.35,19.88,1,1
2018-04-23 20:20,25.00,59.70,1,1
2018-04-23 20:25,8.33,19.92,1,1
2018-04-23 20:30,25.00,59.80,1,1
2018-04-23 20:35,8.33,19.93,1,1
2018-04-23 20:40,25.00,59.80,1,1
2018-04-23 20:45,8.33,19.95,1,1
2018-04-23 20:50,25.00,59.90,1,1
2018-04-23 20:55,8.33,19.97,1,1
2018-04-23 21:00,25.00,59.90,1,1
2018-04-23 21:05,8.33,19.97,1,1
2018-04-23 21:10,25.00,59.90,1,1
2018-04-23 21:15,8.32,19.93,1,1
2018-04-23 21:20,24.90,59.70,1,1
2018-04-23 21:25,8.30,19.90,1,1
2018-04-23 21:30,24.90,59.70,1,1
2018-04-23 21:35,8.30,19.83,1,1
2018-04-23 21:40,24.90,59.30,1,1
2018-04-23 21:45,8.30,19.75,1,1
2018-04-23 21:50,24.90,59.20,1,1
2018-04-23 21:55,8.28,19.70,1,1
2018-04-23 22:00,24.80,59.00,1,1
2018-04-23 22:05,8.27,19.62,1,1
2018-04-23 22:10,24.80,58.70,1,1
2018-04-23 22:15,8.27,19.53,1,1
2018-04-23 22:20,24.80,58.50,1,1
2018-04-23 22:25,8.25,19.48,1,1
2018-04-23 22:30,24.70,58.40,1,1
2018-04-23 22:35,8.23,19.40,1,1
2018-04-23 22:40,24.70,58.00,1,1
2018-04-23 22:45,8.23,19.37,1,1
2018-04-24 09:20,22.90,55.40,1,1
2018-04-24 09:25,7.63,18.45,1,1
2018-04-24 11:25,7.57,18.37,1,1
2018-04-24 11:30,22.70,55.30,1,1
2018-04-24 11:35,7.57,18.57,1,1
2018-04-24 11:40,22.70,56.10,1,1
2018-04-24 11:45,7.57,18.63,1,1
2018-04-24 11:50,22.70,55.70,1,1
2018-04-24 12:10,22.70,55.40,1,1
2018-04-24 12:30,22.70,55.40,1,1
2018-04-24 12:35,7.57,18.47,1,1
2018-04-24 12:40,22.70,55.40,1,1
2018-04-24 12:45,7.57,18.53,1,1
2018-04-24 12:50,22.70,55.80,1,1
2018-04-24 12:55,7.57,18.60,1,1
2018-04-24 13:00,22.70,55.80,1,1
2018-04-24 13:05,7.57,18.53,1,1
2018-04-24 13:10,22.70,55.40,1,1
2018-04-24 13:15,7.57,18.45,1,1
2018-04-24 13:20,22.70,55.30,1,1
2018-04-24 13:25,7.57,18.42,1,1
2018-04-24 13:30,22.70,55.20,1,1
2018-04-24 13:35,7.55,18.40,1,1
2018-04-24 13:40,22.60,55.20,1,1
2018-04-24 13:45,7.55,18.38,1,1
2018-04-24 13:50,22.70,55.10,1,1
2018-04-24 13:55,7.57,18.32,1,1
2018-04-24 14:00,22.70,54.80,1,1
2018-04-24 14:05,7.57,18.22,1,1
2018-04-24 14:10,22.70,54.50,1,1
2018-04-24 14:15,7.57,18.13,1,1
2018-04-24 14:20,22.70,54.30,1,1
2018-04-24 14:25,7.57,18.07,1,1
2018-04-24 14:30,22.70,54.10,1,1
2018-04-24 14:35,7.57,18.03,1,1
2018-04-24 14:40,22.70,54.10,1,1
2018-04-24 16:10,22.50,53.20,1,1
2018-04-24 16:15,7.52,17.72,1,1
2018-04-24 16:20,22.60,53.10,1,1
2018-04-24 16:25,7.53,17.67,1,1
2018-04-24 16:30,22.60,52.90,1,1
2018-04-24 16:35,7.53,17.60,1,1
2018-04-24 16:40,22.60,52.70,1,1
2018-04-24 16:45,7.53,17.55,1,1
2018-04-24 16:50,22.60,52.60,1,1
2018-04-24 16:55,7.53,17.50,1,1
2018-04-24 17:00,22.60,52.40,1,1
2018-04-24 17:05,7.53,17.47,1,1
2018-04-24 17:10,22.60,52.40,1,1
2018-04-24 17:15,7.53,17.48,1,1
2018-04-24 17:20,22.60,52.50,1,1
2018-04-24 17:25,7.52,17.50,1,1
2018-04-24 17:30,22.50,52.50,1,1
2018-04-24 17:35,7.50,17.52,1,1
2018-04-24 17:40,22.50,52.60,1,1
2018-04-24 17:45,7.50,17.65,1,1
2018-04-24 17:50,22.50,53.30,1,1
2018-04-24 17:55,7.50,17.80,1,1
2018-04-24 18:00,22.50,53.50,1,1
2018-04-24 18:05,7.50,17.77,1,1
2018-04-24 18:10,22.50,53.10,1,1
2018-04-24 18:45,7.43,17.13,1,1
2018-04-24 18:50,22.30,51.40,1,1
2018-04-24 18:55,7.42,17.13,1,1
2018-04-24 19:00,22.20,51.40,1,1
2018-04-24 19:05,7.40,17.08,1,1
2018-04-24 19:10,22.20,51.10,1,1
2018-04-24 19:15,7.40,16.98,1,1
2018-04-24 19:20,22.20,50.80,1,1
2018-04-24 19:25,7.38,16.90,1,1
2018-04-24 19:30,22.10,50.60,1,1
2018-04-24 19:45,7.35,16.68,1,1
2018-04-24 19:50,22.00,49.90,1,1
2018-04-24 19:55,7.33,16.67,1,1
2018-04-24 20:00,22.00,50.10,1,1
2018-04-24 20:05,7.30,16.75,1,1
2018-04-24 20:10,21.80,50.40,1,1
2018-04-24 20:15,7.28,16.83,1,1
2018-04-24 20:20,21.90,50.60,1,1
2018-04-24 20:25,7.32,16.83,1,1
2018-04-24 20:30,22.00,50.40,1,1
2018-04-24 20:35,7.33,16.80,1,1
2018-04-24 20:40,22.00,50.40,1,1
2018-04-24 20:45,7.32,16.80,1,1
2018-04-24 20:50,21.90,50.40,1,1
2018-04-24 20:55,7.30,16.80,1,1
2018-04-24 21:00,21.90,50.40,1,1
2018-04-24 21:05,7.28,16.77,1,1
2018-04-24 21:10,21.80,50.20,1,1
2018-04-24 21:15,7.27,16.73,1,1
2018-04-24 21:20,21.80,50.20,1,1
2018-04-24 21:25,7.27,16.73,1,1
2018-04-24 21:30,21.80,50.20,1,1
2018-04-24 21:35,7.27,16.72,1,1
2018-04-24 21:40,21.80,50.10,1,1
2018-04-24 21:45,7.25,16.68,1,1
2018-04-24 21:50,21.70,50.00,1,1
2018-04-24 21:55,7.25,16.68,1,1
2018-04-24 22:00,21.80,50.10,1,1
2018-04-24 22:05,7.28,16.67,1,1
2018-04-24 22:10,21.90,49.90,1,1
2018-04-24 22:15,7.28,16.63,1,1
2018-04-24 22:20,21.80,49.90,1,1
2018-04-24 22:25,7.25,16.63,1,1
2018-04-24 22:30,21.70,49.90,1,1
2018-04-24 22:35,7.23,16.63,1,1
2018-04-24 22:40,21.70,49.90,1,1
2018-04-24 22:45,7.23,16.65,1,1
2018-04-24 22:50,21.70,50.00,1,1
2018-04-24 22:55,7.25,16.67,1,1
2018-04-25 08:20,21.90,52.50,1,1
2018-04-25 08:25,7.22,17.22,1,1
2018-04-25 08:30,21.40,50.80,1,1
2018-04-25 08:35,7.13,17.07,1,1
2018-04-25 08:40,21.40,51.60,1,1
2018-04-25 08:45,7.15,17.13,1,1
2018-04-25 08:50,21.50,51.20,1,1
2018-04-25 08:55,7.12,16.93,1,1
2018-04-25 09:00,21.20,50.40,1,1
2018-04-25 09:05,7.08,16.65,1,1
2018-04-25 09:10,21.30,49.50,1,1
2018-04-25 09:15,7.12,16.60,1,1
2018-04-25 09:20,21.40,50.10,1,1
2018-04-25 09:25,7.13,16.68,1,1
2018-04-25 09:30,21.40,50.00,1,1
2018-04-25 09:35,7.15,16.78,1,1
2018-04-25 09:40,21.50,50.70,1,1
2018-04-25 09:45,7.17,16.95,1,1
2018-04-25 09:50,21.50,51.00,1,1
2018-04-25 09:55,7.17,16.88,1,1
2018-04-25 10:00,21.50,50.30,1,1
2018-04-25 10:05,7.17,16.73,1,1
2018-04-25 10:10,21.50,50.10,1,1
2018-04-25 10:15,7.15,16.77,1,1
2018-04-25 10:20,21.40,50.50,1,1
2018-04-25 10:25,7.17,16.87,1,1
2018-04-25 10:30,21.60,50.70,1,1
2018-04-25 10:35,7.20,16.82,1,1
2018-04-25 10:40,21.60,50.20,1,1
2018-04-25 10:45,7.22,16.80,1,1
2018-04-25 10:50,21.70,50.60,1,1
2018-04-25 10:55,7.27,16.82,1,1
2018-04-25 11:00,21.90,50.30,1,1
2018-04-25 11:05,7.28,16.72,1,1
2018-04-25 11:10,21.80,50.00,1,1
2018-04-25 11:15,7.28,16.65,1,1
2018-04-25 11:35,7.30,16.48,1,1
2018-04-25 11:40,21.90,49.40,1,1
2018-04-25 11:45,7.30,16.47,1,1
2018-04-25 11:50,21.90,49.40,1,1
2018-04-25 11:55,7.32,16.60,1,1
2018-04-25 12:00,22.00,50.20,1,1
2018-04-25 12:05,7.33,16.77,1,1
2018-04-25 12:10,22.00,50.40,1,1
2018-04-25 12:15,7.33,16.75,1,1
2018-04-25 12:20,22.00,50.10,1,1
2018-04-25 12:25,7.35,16.68,1,1
2018-04-25 12:30,22.10,50.00,1,1
2018-04-25 12:35,7.38,16.63,1,1
2018-04-25 12:40,22.20,49.80,1,1
2018-04-25 12:45,7.40,16.60,1,1
2018-04-25 12:50,22.20,49.80,1,1
2018-04-25 12:55,7.43,16.58,1,1
2018-04-25 13:00,22.40,49.70,1,1
2018-04-25 13:05,7.48,16.53,1,1
2018-04-25 13:10,22.50,49.50,1,1
2018-04-25 13:15,7.52,16.42,1,1
2018-04-25 13:20,22.60,49.00,1,1
2018-04-25 13:25,7.55,16.30,1,1
2018-04-25 13:30,22.70,48.80,1,1
2018-04-25 13:35,7.58,16.18,1,1
2018-04-25 13:40,22.80,48.30,1,1
2018-04-25 13:45,7.62,16.13,1,1
2018-04-25 13:50,22.90,48.50,1,1
2018-04-25 13:55,7.63,16.25,1,1
2018-04-25 14:00,22.90,49.00,1,1
2018-04-25 14:05,7.67,16.22,1,1
2018-04-25 14:10,23.10,48.30,1,1
2018-04-25 14:15,7.70,16.08,1,1
2018-04-25 14:20,23.10,48.20,1,1
2018-04-25 14:25,7.73,16.00,1,1
2018-04-25 14:30,23.30,47.80,1,1
2018-04-25 14:35,7.75,15.88,1,1
2018-04-25 14:40,23.20,47.50,1,1
2018-04-25 14:45,7.72,15.97,1,1
2018-04-25 14:50,23.10,48.30,1,1
2018-04-25 14:55,7.70,16.13,1,1
2018-04-25 15:00,23.10,48.50,1,1
2018-04-25 15:05,7.72,16.18,1,1
2018-04-25 15:10,23.20,48.60,1,1
2018-04-25 15:15,7.75,16.13,1,1
2018-04-25 15:20,23.30,48.20,1,1
2018-04-25 15:25,7.77,16.15,1,1
2018-04-25 15:30,23.30,48.70,1,1
2018-04-25 15:35,7.77,16.27,1,1
2018-04-25 15:40,23.30,48.90,1,1
2018-04-25 15:45,7.80,16.33,1,1
2018-04-25 15:50,23.50,49.10,1,1
2018-04-25 15:55,7.83,16.35,1,1
2018-04-25 16:00,23.50,49.00,1,1
2018-04-25 16:05,7.85,16.30,1,1
2018-04-25 16:10,23.60,48.80,1,1
2018-04-25 16:15,7.87,16.32,1,1
2018-04-25 16:20,23.60,49.10,1,1
2018-04-25 16:25,7.87,16.33,1,1
2018-04-25 16:30,23.60,48.90,1,1
2018-04-25 16:35,7.87,16.27,1,1
2018-04-25 16:40,23.60,48.70,1,1
2018-04-25 16:45,7.87,16.20,1,1
2018-04-25 16:50,23.60,48.50,1,1
2018-04-25 16:55,7.87,16.18,1,1
2018-04-25 17:00,23.60,48.60,1,1
2018-04-25 17:05,7.87,16.22,1,1
2018-04-25 17:10,23.60,48.70,1,1
2018-04-25 17:15,7.87,16.18,1,1
2018-04-25 17:20,23.60,48.40,1,1
2018-04-25 17:25,7.85,16.15,1,1
2018-04-25 17:30,23.50,48.50,1,1
2018-04-25 17:35,7.83,16.15,1,1
2018-04-25 17:40,23.50,48.40,1,1
2018-04-25 17:45,7.83,16.17,1,1
2018-04-25 17:50,23.50,48.60,1,1
2018-04-25 17:55,7.83,16.22,1,1
2018-04-25 18:00,23.50,48.70,1,1
2018-04-25 18:05,7.83,16.23,1,1
2018-04-25 18:10,23.50,48.70,1,1
2018-04-25 18:15,7.83,16.37,1,1
2018-04-25 18:20,23.50,49.50,1,1
2018-04-25 18:25,7.83,16.57,1,1
2018-04-25 18:30,23.50,49.90,1,1
2018-04-25 18:35,7.82,16.72,1,1
2018-04-25 18:40,23.40,50.40,1,1
2018-04-25 18:45,7.82,16.95,1,1
2018-04-25 18:50,23.50,51.30,1,1
2018-04-25 18:55,7.82,17.17,1,1
2018-04-25 19:00,23.40,51.70,1,1
2018-04-25 19:05,7.80,17.32,1,1
2018-04-25 19:10,23.40,52.20,1,1
2018-04-25 19:15,7.80,17.42,1,1
2018-04-25 19:20,23.40,52.30,1,1
2018-04-25 19:25,7.80,17.45,1,1
2018-04-25 19:30,23.40,52.40,1,1
2018-04-25 19:35,7.80,17.53,1,1
2018-04-25 19:40,23.40,52.80,1,1
2018-04-25 19:45,7.78,17.58,1,1
2018-04-25 19:50,23.30,52.70,1,1
2018-04-25 19:55,7.78,17.55,1,1
2018-04-25 20:00,23.40,52.60,1,1
2018-04-25 20:05,7.80,17.45,1,1
2018-04-25 20:10,23.40,52.10,1,1
2018-04-25 20:15,7.80,17.32,1,1
2018-04-25 20:20,23.40,51.80,1,1
2018-04-25 20:25,7.80,17.23,1,1
2018-04-25 20:30,23.40,51.60,1,1
2018-04-25 20:35,7.80,17.22,1,1
2018-04-25 20:40,23.40,51.70,1,1
2018-04-25 20:45,7.80,17.18,1,1
2018-04-25 20:50,23.40,51.40,1,1
2018-04-25 20:55,7.80,17.10,1,1
2018-04-25 21:00,23.40,51.20,1,1
2018-04-25 21:05,7.80,17.03,1,1
2018-04-25 21:10,23.40,51.00,1,1
2018-04-25 21:15,7.80,16.97,1,1
2018-04-25 21:20,23.40,50.80,1,1
2018-04-25 21:25,7.82,16.95,1,1
2018-04-25 21:30,23.50,50.90,1,1
2018-04-25 21:35,7.82,16.98,1,1
2018-04-25 21:40,23.40,51.00,1,1
2018-04-25 21:45,7.80,16.98,1,1
2018-04-25 21:50,23.40,50.90,1,1
2018-04-25 21:55,7.80,16.95,1,1
2018-04-25 22:00,23.40,50.80,1,1
2018-04-25 22:05,7.80,16.92,1,1
2018-04-25 22:10,23.40,50.70,1,1
2018-04-25 22:15,7.83,16.88,1,1
2018-04-25 22:20,23.60,50.60,1,1
2018-04-25 22:25,7.87,16.82,1,1
2018-04-25 22:30,23.60,50.30,1,1
2018-04-25 22:35,7.88,16.73,1,1
2018-04-25 22:40,23.70,50.10,1,1
2018-04-25 22:45,7.88,16.55,1,1
2018-04-25 22:50,23.60,49.20,1,1
2018-04-25 22:55,7.85,16.40,1,1
2018-04-25 23:00,23.50,49.20,1,1
2018-04-25 23:05,7.83,16.32,1,1
2018-04-25 23:10,23.50,48.70,1,1
2018-04-25 23:15,7.85,16.23,1,1
2018-04-25 23:20,23.60,48.70,1,1
2018-04-25 23:25,7.87,16.22,1,1
2018-04-25 23:30,23.60,48.60,1,1
2018-04-25 23:35,7.87,16.23,1,1
2018-04-25 23:40,23.60,48.80,1,1
2018-04-25 23:45,7.87,16.30,1,1
2018-04-25 23:50,23.60,49.00,1,1
2018-04-25 23:55,7.87,16.33,1,1
2018-04-26 00:00,23.60,49.00,1,1
2018-04-26 00:05,7.87,16.28,1,1
2018-04-26 00:10,23.60,48.70,1,1
2018-04-26 00:15,7.87,16.20,1,1
2018-04-26 00:20,23.60,48.50,1,1
2018-04-26 00:25,7.87,16.12,1,1
2018-04-26 00:30,23.60,48.20,1,1
2018-04-26 00:35,7.87,15.97,1,1
2018-04-26 00:40,23.60,47.60,1,1
2018-04-26 00:45,7.88,15.75,1,1
2018-04-26 00:50,23.70,46.90,1,1
2018-04-26 00:55,7.88,15.63,1,1
2018-04-26 01:00,23.60,46.90,1,1
2018-04-26 01:05,7.88,15.55,1,1
2018-04-26 01:10,23.70,46.40,1,1
2018-04-26 01:15,7.88,15.42,1,1
2018-04-26 01:20,23.60,46.10,1,1
2018-04-26 01:25,7.83,15.47,1,1
2018-04-26 12:10,23.90,39.30,1,1
2018-04-26 12:15,7.97,13.12,1,1
2018-04-26 12:20,23.90,39.40,1,1
2018-04-26 12:25,7.98,13.10,1,1
2018-04-26 12:30,24.00,39.20,1,1
2018-04-26 12:35,8.00,13.05,1,1
2018-04-26 12:40,24.00,39.10,1,1
2018-04-26 12:45,8.00,13.02,1,1
2018-04-26 12:50,24.00,39.00,1,1
2018-04-26 12:55,8.03,12.93,1,1
2018-04-26 13:00,24.20,38.60,1,1
2018-04-26 13:05,8.00,12.77,1,1
2018-04-26 13:10,23.80,38.00,1,1
2018-04-26 13:15,7.82,12.58,1,1
2018-04-26 13:20,23.10,37.50,1,1
2018-04-26 13:25,7.67,12.40,1,1
2018-04-26 13:30,22.90,36.90,1,1
2018-04-26 13:35,7.68,13.03,1,1
2018-04-26 13:40,23.20,41.30,1,1
2018-04-26 13:45,7.75,13.75,1,1
2018-04-26 13:50,23.30,41.20,1,1
2018-04-26 13:55,7.78,13.72,1,1
2018-04-26 14:10,23.40,41.00,1,1
2018-04-26 14:15,7.82,13.77,1,1
2018-04-26 14:20,23.50,41.60,1,1
2018-04-26 14:50,23.40,43.10,1,1
2018-04-26 14:55,7.80,14.43,1,1
2018-04-26 15:00,23.40,43.50,1,1
2018-04-26 15:05,7.80,14.52,1,1
2018-04-26 15:10,23.40,43.60,1,1
2018-04-26 15:15,7.80,14.32,1,1
2018-04-26 15:20,23.40,42.30,1,1
2018-04-26 15:25,7.82,14.07,1,1
2018-04-26 15:30,23.50,42.10,1,1
2018-04-26 15:35,7.83,14.08,1,1
2018-04-26 15:40,23.50,42.40,1,1
2018-04-26 15:45,7.85,14.30,1,1
2018-04-26 15:50,23.60,43.40,1,1
2018-04-26 15:55,7.87,14.62,1,1
2018-04-26 16:00,23.60,44.30,1,1
2018-04-26 16:05,7.85,14.87,1,1
2018-04-26 16:10,23.50,44.90,1,1
2018-04-26 16:15,7.85,14.73,1,1
2018-04-26 16:20,23.60,43.50,1,1
2018-04-26 16:25,7.87,14.47,1,1
2018-04-26 16:30,23.60,43.30,1,1
2018-04-26 16:35,7.87,14.53,1,1
2018-04-26 16:40,23.60,43.90,1,1
2018-04-26 16:45,7.87,14.73,1,1
2018-04-26 16:50,23.60,44.50,1,1
2018-04-26 16:55,7.87,15.05,1,1
2018-04-26 17:00,23.60,45.80,1,1
2018-04-26 17:05,7.87,15.33,1,1
2018-04-26 17:10,23.60,46.20,1,1
2018-04-26 17:15,7.87,15.30,1,1
2018-04-26 17:20,23.60,45.60,1,1
2018-04-26 17:25,7.87,15.05,1,1
2018-04-26 17:30,23.60,44.70,1,1
2018-04-26 17:35,7.87,14.78,1,1
2018-04-26 17:40,23.60,44.00,1,1
2018-04-26 17:45,7.87,14.58,1,1
2018-04-26 18:00,23.60,43.30,1,1
2018-04-26 18:05,7.87,14.47,1,1
2018-04-26 18:10,23.60,43.50,1,1
2018-04-26 18:15,7.87,14.55,1,1
2018-04-26 18:20,23.60,43.80,1,1
2018-04-26 18:25,7.87,14.78,1,1
2018-04-26 18:30,23.60,44.90,1,1
2018-04-26 18:35,7.88,14.92,1,1
2018-04-26 18:40,23.70,44.60,1,1
2018-04-26 18:45,7.90,14.83,1,1
2018-04-26 18:50,23.70,44.40,1,1
2018-04-26 18:55,7.92,14.98,1,1
2018-04-26 19:00,23.80,45.50,1,1
2018-04-26 19:05,7.93,15.10,1,1
2018-04-26 19:10,23.80,45.10,1,1
2018-04-26 19:15,7.92,14.92,1,1
2018-04-26 19:20,23.70,44.40,1,1
2018-04-26 19:25,7.90,14.87,1,1
2018-04-26 19:30,23.70,44.80,1,1
2018-04-26 19:35,7.92,14.92,1,1
2018-04-26 19:40,23.80,44.70,1,1
2018-04-26 19:45,7.93,14.85,1,1
2018-04-26 19:50,23.80,44.40,1,1
2018-04-26 19:55,7.90,14.72,1,1
2018-04-26 20:00,23.60,43.90,1,1
2018-04-26 20:05,7.87,14.77,1,1
2018-04-26 20:10,23.60,44.70,1,1
2018-04-26 20:15,7.85,14.83,1,1
2018-04-26 20:20,23.50,44.30,1,1
2018-04-26 20:25,7.83,14.80,1,1
2018-04-26 20:30,23.50,44.50,1,1
2018-04-26 20:35,7.82,14.68,1,1
2018-04-26 20:40,23.40,43.60,1,1
2018-04-26 20:45,7.82,14.45,1,1
2018-04-26 20:50,23.50,43.10,1,1
2018-04-26 20:55,7.85,14.28,1,1
2018-04-26 21:00,23.60,42.60,1,1
2018-04-26 21:05,7.87,14.27,1,1
2018-04-26 21:10,23.60,43.00,1,1
2018-04-26 21:15,7.87,14.28,1,1
2018-04-26 21:20,23.60,42.70,1,1
2018-04-26 21:25,7.87,14.22,1,1
2018-04-26 21:30,23.60,42.60,1,1
2018-04-26 21:35,7.88,14.20,1,1
2018-04-26 21:40,23.70,42.60,1,1
2018-04-26 21:45,7.90,14.12,1,1
2018-04-26 21:50,23.70,42.10,1,1
2018-04-26 21:55,7.90,14.07,1,1
2018-04-26 22:00,23.70,42.30,1,1
2018-04-26 22:05,7.90,14.08,1,1
2018-04-26 22:10,23.70,42.20,1,1
2018-04-26 22:15,7.88,14.08,1,1
2018-04-26 22:20,23.60,42.30,1,1
2018-04-27 10:05,7.87,16.03,1,1
2018-04-27 10:10,23.60,48.70,1,1
2018-04-27 10:15,7.90,16.52,1,1
2018-04-27 10:20,23.80,50.40,1,1
2018-04-27 10:25,7.93,16.50,1,1
2018-04-27 10:30,23.80,48.60,1,1
2018-04-27 10:35,7.93,16.07,1,1
2018-04-27 10:40,23.80,47.80,1,1
2018-04-27 10:45,7.93,16.37,1,1
2018-04-27 10:50,23.80,50.40,1,1
2018-04-27 10:55,7.95,16.53,1,1
2018-04-27 11:00,23.90,48.80,1,1
2018-04-27 11:05,7.97,16.58,1,1
2018-04-27 11:10,23.90,50.70,1,1
2018-04-27 11:15,7.98,16.78,1,1
2018-04-27 11:20,24.00,50.00,1,1
2018-04-27 11:25,8.02,16.78,1,1
2018-04-27 11:30,24.10,50.70,1,1
2018-04-27 11:35,8.05,16.78,1,1
2018-04-27 11:40,24.20,50.00,1,1
2018-04-27 11:45,8.08,16.65,1,1
2018-04-27 11:50,24.30,49.90,1,1
2018-04-27 11:55,8.15,16.60,1,1
2018-04-27 12:00,24.60,49.70,1,1
2018-04-27 12:05,8.20,16.32,1,1
2018-04-27 12:10,24.60,48.20,1,1
2018-04-27 12:15,8.22,15.80,1,1
2018-04-27 12:20,24.70,46.60,1,1
2018-04-27 12:25,8.25,15.45,1,1
2018-04-27 12:30,24.80,46.10,1,1
2018-04-27 12:35,8.27,15.50,1,1
2018-04-27 12:40,24.80,46.90,1,1
2018-04-27 12:45,8.27,15.65,1,1
2018-04-27 12:50,24.80,47.00,1,1
2018-04-27 12:55,8.25,15.37,1,1
2018-04-27 13:00,24.70,45.20,1,1
2018-04-27 13:05,8.22,15.05,1,1
2018-04-27 13:10,24.60,45.10,1,1
2018-04-27 13:15,8.18,15.15,1,1
2018-04-27 13:20,24.50,45.80,1,1
2018-04-27 13:25,8.17,15.37,1,1
2018-04-27 13:30,24.50,46.40,1,1
2018-04-27 13:35,8.17,15.10,1,1
2018-04-27 13:40,24.50,44.20,1,1
2018-04-27 13:45,8.17,14.53,1,1
2018-04-27 13:50,24.50,43.00,1,1
2018-04-27 13:55,8.17,14.50,1,1
2018-04-27 14:00,24.50,44.00,1,1
2018-04-27 14:05,8.15,14.72,1,1
2018-04-27 14:10,24.40,44.30,1,1
2018-04-27 14:15,8.13,14.48,1,1
2018-04-27 14:20,24.40,42.60,1,1
2018-04-27 14:25,8.13,14.52,1,1
2018-04-27 14:30,24.40,44.50,1,1
2018-04-27 14:35,8.13,14.63,1,1
2018-04-27 14:40,24.40,43.30,1,1
2018-04-27 14:45,8.13,14.37,1,1
2018-04-27 14:50,24.40,42.90,1,1
2018-04-27 14:55,8.13,14.87,1,1
2018-04-27 15:00,24.40,46.30,1,1
2018-04-27 15:05,8.13,15.32,1,1
2018-04-27 15:10,24.40,45.60,1,1
2018-04-27 15:15,8.15,15.10,1,1
2018-04-27 15:20,24.50,45.00,1,1
2018-04-27 15:25,8.17,15.08,1,1
2018-04-27 15:30,24.50,45.50,1,1
2018-04-27 15:35,8.15,14.92,1,1
2018-04-27 15:40,24.40,44.00,1,1
2018-04-27 15:45,8.17,14.92,1,1
2018-04-27 15:50,24.60,45.50,1,1
2018-04-27 15:55,8.22,15.25,1,1
2018-04-27 16:00,24.70,46.00,1,1
2018-04-27 16:05,8.23,15.42,1,1
2018-04-27 16:10,24.70,46.50,1,1
2018-04-27 16:15,8.25,15.48,1,1
2018-04-27 16:20,24.80,46.40,1,1
2018-04-27 16:25,8.27,15.47,1,1
2018-04-27 16:30,24.80,46.40,1,1
2018-04-27 16:35,8.28,15.60,1,1
2018-04-27 16:40,24.90,47.20,1,1
2018-04-27 16:45,8.30,15.60,1,1
2018-04-27 16:50,24.90,46.40,1,1
2018-04-27 16:55,8.28,15.28,1,1
2018-04-27 17:15,8.18,15.07,1,1
2018-04-27 17:20,24.60,44.90,1,1
2018-04-27 17:35,8.20,15.47,1,1
2018-04-27 17:40,24.60,46.90,1,1
2018-04-27 17:45,8.18,15.98,1,1
